LPN,LPN6769,ลำพูน,เมืองลำพูน,หนองหนาม,18.49855,98.99501,6,Active, Active , Active , Active , Active , Active 
LPN,LPN6800,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.59654,99.05221,6,Active, Active , Active , Active , Active , Active 
LPN,LPN6802,ลำพูน,เมืองลำพูน,บ้านกลาง,18.59156,99.03538,6,Active, Active , Active , Active , Active , Active 
LPN,LPN6804,ลำพูน,เมืองลำพูน,ในเมือง,18.58259,99.0086,5,Active, Active , Active , Active ,, Active 
LPN,LPN7103,ลำพูน,บ้านธิ,บ้านธิ,18.61517,99.17172,3,Active, Active ,,,, Active 
LPN,LPN7108,ลำพูน,แม่ทา,ทาแม่ลอบ,18.21232,98.97458,3,Active, Active ,,,, Active 
LPN,LPN7111,ลำพูน,ลี้,แม่ตืน,17.9248,98.99004,3,Active, Active ,,,, Active 
LPN,LPN7112,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.84385,99.07454,2,Active,,,,, Active 
LPN,LPN7113,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.85409,99.09386,2,Active,,,,, Active 
LPN,LPN7114,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.89851,99.09028,2,Active,,,,, Active 
LPN,LPN7115,ลำพูน,ลี้,แม่ลาน,17.69682,98.86835,3,Active, Active ,,,, Active 
LPN,LPN7116,เชียงใหม่,แม่ออน,แม่ทา,18.64477,99.28938,2,Active,,,,, Active 
LPN,LPN7117,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.86056,99.0286,2,Active,,,,, Active 
LPN,LPN7118,ลำพูน,ลี้,นาทราย,17.68266,99.00784,3,Active, Active ,,,, Active 
LPN,LPN7119,ลำพูน,ลี้,ลี้,17.83964,99.00529,3,Active, Active ,,,, Active 
LPN,LPN7120,ลำพูน,ทุ่งหัวช้าง,ทุ่งหัวช้าง,17.98395,99.05292,3,Active, Active ,,,, Active 
LPN,LPN7122,ลำพูน,ลี้,ลี้,17.7952,99.01772,2,Active,,,,, Active 
LPN,LPN7123,ลำพูน,ลี้,แม่ลาน,17.72885,98.84511,3,Active, Active ,,,, Active 
LPN,LPN7143,ลำพูน,แม่ทา,ทาขุมเงิน,18.34782,98.95553,3,Active, Active ,,,, Active 
LPN,LPN7144,ลำพูน,แม่ทา,ทาขุมเงิน,18.38888,98.96214,3,Active, Active ,,,, Active 
LPN,LPN7145,ลำพูน,แม่ทา,ทาแม่ลอบ,18.1931,98.97377,3,Active, Active ,,,, Active 
LPN,LPN7162,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.84704,99.06722,2,Active,,,,, Active 
LPN,LPN7166,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.59562,99.04312,2,Active,,,,, Active 
LPN,LPN7167,ลำพูน,เมืองลำพูน,ป่าสัก,18.54468,99.01934,3,,, Active , Active , Active ,
LPN,LPN7168,ลำพูน,ทุ่งหัวช้าง,ทุ่งหัวช้าง,17.99541,99.02864,2,Active,,,,, Active 
LPN,LPN7169,ลำพูน,ลี้,แม่ตืน,17.9955,98.8747,2,Active,,,,, Active 
LPN,LPN7170,ลำพูน,ป่าซาง,นครเจดีย์,18.41916,98.865,2,Active,,,,, Active 
LPN,LPN7172,ลำพูน,ลี้,แม่ตืน,17.99721,98.98521,2,Active,,,,, Active 
LPN,LPN7175,ลำพูน,แม่ทา,ทาปลาดุก,18.49506,99.26664,2,Active,,,,,Active
LPN,LPN7176,ลำพูน,เมืองลำพูน,บ้านกลาง,18.59149,99.04977,4,, Active , Active , Active , Active ,
LPN,LPN7177,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.47087,99.04486,2,,, Active , Active ,,
LPN,LPN7183,ลำพูน,เมืองลำพูน,ในเมือง,18.57268,99.00096,3,,, Active , Active , Active ,
LPN,LPN7184,ลำพูน,แม่ทา,ทาปลาดุก,18.51163,99.21537,3,Active, Active ,,,, Active 
LPN,LPN7185,ลำพูน,ลี้,นาทราย,17.71771,98.97319,2,, Active ,,,, Active 
LPN,LPN7189,ลำพูน,บ้านโฮ่ง,ป่าพลู,18.2607,98.82257,2,,, Active , Active ,,
LPN,LPN7190,ลำพูน,ป่าซาง,ม่วงน้อย,18.47648,98.93411,2, Active ,,,,, Active 
LPN,LPN7193,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.60506,99.06341,3,,, Active , Active , Active ,
LPN,LPN7194,ลำพูน,เมืองลำพูน,ป่าสัก,18.5557,99.04001,3,,, Active , Active , Active ,
LPN,LPN7195,ลำพูน,เมืองลำพูน,บ้านกลาง,18.591946,99.049308,3,,, Active , Active , Active ,
LPN,LPN7200,ลำพูน,เมืองลำพูน,บ้านกลาง,18.591315,99.05475,3,,, Active , Active , Active ,
LPN,LPN7201,ลำพูน,เมืองลำพูน,บ้านกลาง,18.594077,99.047126,3,,, Active , Active , Active ,
LPN,LPN7202,ลำพูน,เมืองลำพูน,บ้านกลาง,18.590732,99.046927,3,,, Active , Active , Active ,
LPN,LPN7203,ลำพูน,เมืองลำพูน,บ้านกลาง,18.58548,99.036546,3,,, Active , Active , Active ,
LPN,LPN7204,ลำพูน,เมืองลำพูน,บ้านกลาง,18.59239,99.030425,3,,, Active , Active , Active ,
LPN,LPN7400,ลำพูน,เมืองลำพูน,เวียงยอง,18.55904,99.03928,3,,, Active , Active , Active ,
LPN,LPN7720,ลำพูน,เมืองลำพูน,บ้านกลาง,18.59118,99.04101,3,Active, Active ,,,, Active 
LPN,LPN8501,ลำพูน,เมืองลำพูน,ในเมือง,18.57603,99.00911,6,Active, Active , Active , Active , Active , Active 
LPN,LPN8502,ลำพูน,เมืองลำพูน,บ้านกลาง,18.58938,99.0428,3,,, Active , Active , Active ,
LPN,LPN8503,ลำพูน,เมืองลำพูน,บ้านกลาง,18.57885,99.04597,3,,, Active , Active , Active ,
LPN,LPN8504,ลำพูน,เมืองลำพูน,บ้านกลาง,18.58703,99.05099,6,Active, Active , Active , Active , Active , Active 
LPN,LPN8505,ลำพูน,เมืองลำพูน,บ้านกลาง,18.58041,99.06592,6,Active, Active , Active , Active , Active , Active 
LPN,LPN8506,ลำพูน,เมืองลำพูน,เหมืองง่า,18.58353,98.99526,3,,, Active , Active , Active ,
LPN,LPN8507,ลำพูน,เมืองลำพูน,ในเมือง,18.5759,99.00585,5,Active,, Active , Active , Active , Active 
LPN,LPN8512,ลำพูน,บ้านธิ,บ้านธิ,18.65892,99.10487,4,Active,, Active , Active ,, Active 
LPN,LPN8513,ลำพูน,เมืองลำพูน,ป่าสัก,18.53711,99.0452,5,Active,, Active , Active , Active , Active 
LPN,LPN8514,ลำพูน,เมืองลำพูน,ป่าสัก,18.51544,99.00637,2,Active,,,,, Active 
LPN,LPN8515,ลำพูน,เมืองลำพูน,ต้นธง,18.54549,98.97367,4, Active ,, Active , Active ,, Active 
LPN,LPN8516,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,18.30286,98.8158,5,Active,, Active , Active , Active , Active 
LPN,LPN8519,ลำพูน,บ้านโฮ่ง,เหล่ายาว,18.34302,98.79723,3,Active, Active ,,,, Active 
LPN,LPN8522,ลำพูน,เวียงหนองล่อง,วังผาง,18.41682,98.75159,2,Active,,,,, Active 
LPN,LPN8523,ลำพูน,เมืองลำพูน,หนองช้างคืน,18.65242,99.01642,3,Active, Active ,,,, Active 
LPN,LPN8528,ลำพูน,ป่าซาง,แม่แรง,18.48035,98.91337,3,,, Active , Active , Active ,
LPN,LPN8530,ลำพูน,เมืองลำพูน,เหมืองจี้,18.47211,98.95702,4,Active,, Active , Active ,, Active 
LPN,LPN8531,ลำพูน,ป่าซาง,นครเจดีย์,18.44584,98.88958,5,Active,, Active , Active , Active , Active 
LPN,LPN8532,ลำพูน,ป่าซาง,บ้านเรือน,18.50804,98.87228,6,Active, Active , Active , Active , Active , Active 
LPN,LPN8533,เชียงใหม่,ดอยหล่อ,ดอยหล่อ,18.45491,98.79424,3,Active, Active ,,,, Active 
LPN,LPN8540,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.52417,99.08701,5,Active,, Active , Active , Active , Active 
LPN,LPN8541,ลำพูน,เมืองลำพูน,มะเขือแจ้,18.58011,99.08959,3,,, Active , Active , Active ,
LPN,LPN8542,ลำพูน,เมืองลำพูน,เหมืองจี้,18.44217,98.9515,4,Active,, Active , Active ,, Active 
LPN,LPN8548,ลำพูน,บ้านโฮ่ง,บ้านโฮ่ง,18.3089,98.79769,3,,, Active , Active , Active ,
LPN,LPN8552,ลำพูน,ป่าซาง,แม่แรง,18.50968,98.91373,3,Active, Active ,,,, Active 
LPN,LPN8553,ลำพูน,เมืองลำพูน,เหมืองง่า,18.63363,99.01346,2,,, Active , Active ,,
LPN,LPN8554,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.54679,99.07635,3,,, Active , Active , Active ,
LPN,LPN8555,ลำพูน,เมืองลำพูน,ต้นธง,18.56269,98.98533,2,,, Active , Active ,,
LPN,LPN8558,ลำพูน,เมืองลำพูน,ป่าสัก,18.54918,99.03568,3,,, Active , Active , Active ,
LPN,LPN8561,ลำพูน,เมืองลำพูน,ป่าสัก,18.5211,99.0309,3,Active, Active ,,,, Active 
LPN,LPN8563,ลำพูน,เมืองลำพูน,ในเมือง,18.59325,99.01458,6,Active, Active , Active , Active , Active , Active 
LPN,LPN8564,ลำพูน,แม่ทา,ทาขุมเงิน,18.41477,98.96172,2,,, Active , Active ,,
LPN,LPN8567,ลำพูน,บ้านธิ,บ้านธิ,18.63485,99.10642,2,Active,,,,, Active 
LPN,LPN8568,ลำพูน,เมืองลำพูน,บ้านกลาง,18.56928,99.0484,6,Active, Active , Active , Active , Active , Active 
LPN,LPN8569,ลำพูน,ลี้,ลี้,17.77002,98.96322,5,Active, Active , Active , Active ,, Active 
LPN,LPN8575,ลำพูน,แม่ทา,ทาปลาดุก,18.48092,99.18409,2,,, Active , Active ,,
LPN,LPN8576,ลำพูน,แม่ทา,ทาปลาดุก,18.55233,99.24672,2, Active ,,,,, Active 
LPN,LPN8577,เชียงใหม่,แม่ออน,แม่ทา,18.57648,99.26147,2,Active,,,,, Active 
LPN,LPN8580,ลำพูน,เมืองลำพูน,ศรีบัวบาน,18.49772,99.07439,2,,, Active , Active ,,
LPN,LPN8582,ลำพูน,เมืองลำพูน,เหมืองง่า,18.61521,99.02599,3,,, Active , Active , Active ,
LPN,LPN8583,ลำพูน,เมืองลำพูน,ป่าสัก,18.53711,98.99496,2,,, Active , Active ,,
LPN,LPN8601,ลำพูน,ลี้,แม่ตืน,17.97032,98.88395,3,Active, Active ,,,, Active 
LPN,LPN8602,ลำพูน,ลี้,ป่าไผ่,17.82833,98.92968,2,Active,,,,, Active 
LPN,LPN8604,ลำพูน,ทุ่งหัวช้าง,บ้านปวง,17.87003,99.06646,2,Active,,,,, Active 
LPN,LPN8607,ลำพูน,แม่ทา,ทาสบเส้า,18.47666,99.12267,2,Active,,,,, Active 
LPN,LPN8612,ลำพูน,ลี้,ดงดำ,17.74429,99.02376,2,Active,,,,, Active 
LPN,LPN8613,ลำพูน,ลี้,ลี้,17.76366,98.9989,2,Active,,,,, Active 
LPN,LPN8623,ลำพูน,ลี้,ดงดำ,17.70361,99.06208,3,Active, Active ,,,, Active 
LPN,LPN8627,ลำพูน,ทุ่งหัวช้าง,ตะเคียนปม,18.09464,99.01508,2,Active,,,,, Active 
MHS,MHS1327,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,จองคำ,19.299,97.9594,2,,, Active , Active ,,
MHS,MHS1601,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.27653,97.95705,6,Active, Active , Active , Active , Active , Active 
MHS,MHS1602,แม่ฮ่องสอน,ปาย,เวียงใต้,19.35677,98.43912,5,Active,, Active , Active , Active , Active 
MHS,MHS1603,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,18.82655,97.93626,4,Active,, Active , Active ,, Active 
MHS,MHS1606,แม่ฮ่องสอน,แม่สะเรียง,แม่สะเรียง,18.15945,97.93638,6,Active, Active , Active , Active , Active , Active 
MHS,MHS1900,แม่ฮ่องสอน,ปาย,แม่ฮี้,19.26718,98.58377,5,Active, Active , Active , Active ,, Active 
MHS,MHS1920,แม่ฮ่องสอน,ปาย,ทุ่งยาว,19.3051,98.45917,3,,, Active , Active , Active ,
MHS,MHS6501,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,18.82874,97.93626,1,, Active ,,,,
MHS,MHS6502,แม่ฮ่องสอน,ปาย,แม่นาเติง,19.44085,98.31959,3,Active, Active ,,,, Active 
MHS,MHS6503,แม่ฮ่องสอน,ปาย,เวียงใต้,19.35592,98.43781,1,, Active ,,,,
MHS,MHS6504,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.29915,97.95892,1,, Active ,,,,
MHS,MHS6505,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาน้อย,18.3895,97.94172,1,, Active ,,,,
MHS,MHS6506,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.16385,97.93165,1,, Active ,,,,
MHS,MHS6507,แม่ฮ่องสอน,สบเมย,แม่สวด,17.96335,97.92925,1,, Active ,,,,
MHS,MHS6508,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.43989,97.96457,1,, Active ,,,,
MHS,MHS6509,แม่ฮ่องสอน,แม่สะเรียง,แม่ยวม,18.05843,97.91735,1,, Active ,,,,
MHS,MHS6510,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.68288,97.90227,1,, Active ,,,,
MHS,MHS6511,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.10559,98.03601,1,, Active ,,,,
MHS,MHS6512,แม่ฮ่องสอน,แม่ลาน้อย,ท่าผาปุ้ม,18.2932,97.91755,1,, Active ,,,,
MHS,MHS6513,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.19327,97.98495,3,Active, Active ,,,, Active 
MHS,MHS6514,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาหลวง,18.52839,97.93612,1,, Active ,,,,
MHS,MHS6515,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.35373,97.96183,1,, Active ,,,,
MHS,MHS6516,แม่ฮ่องสอน,ปาย,ทุ่งยาว,19.297,98.46116,1,, Active ,,,,
MHS,MHS6517,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.16922,97.9451,1,, Active ,,,,
MHS,MHS6618,แม่ฮ่องสอน,ขุนยวม,แม่ยวมน้อย,18.78621,98.05172,1,, Active ,,,,
MHS,MHS6700,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.42032,97.99711,3,Active, Active ,,,, Active 
MHS,MHS6701,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.58718,98.20638,3,Active, Active ,,,, Active 
MHS,MHS6702,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.59216,98.21484,3,Active, Active ,,,, Active 
MHS,MHS6703,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.53074,97.92899,3,Active, Active ,,,, Active 
MHS,MHS6704,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.50842,97.92042,6,Active, Active , Active , Active , Active , Active 
MHS,MHS6705,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.58269,97.94383,6,Active, Active , Active , Active , Active , Active 
MHS,MHS6706,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.26045,97.90089,5,Active, Active , Active , Active ,, Active 
MHS,MHS6707,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.37711,97.88125,3,Active, Active ,,,, Active 
MHS,MHS6709,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.20929,97.92308,3,Active, Active ,,,, Active 
MHS,MHS6710,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.54402,98.21022,3,Active, Active ,,,, Active 
MHS,MHS6711,แม่ฮ่องสอน,ปางมะผ้า,นาปู่ป้อม,19.53638,98.11154,3,Active, Active ,,,, Active 
MHS,MHS6712,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.5222,98.09205,3,Active, Active ,,,, Active 
MHS,MHS6713,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.02959,97.98241,3,Active, Active ,,,, Active 
MHS,MHS6714,แม่ฮ่องสอน,แม่ลาน้อย,สันติคีรี,18.45414,97.93944,3,Active, Active ,,,, Active 
MHS,MHS6715,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาน้อย,18.33908,97.91815,3,Active, Active ,,,, Active 
MHS,MHS6718,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.74571,97.92665,3,Active, Active ,,,, Active 
MHS,MHS6719,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.39186,97.94563,3,Active, Active ,,,, Active 
MHS,MHS6723,แม่ฮ่องสอน,ปาย,เมืองแปง,19.21191,98.3691,3,Active, Active ,,,, Active 
MHS,MHS6724,แม่ฮ่องสอน,สบเมย,ป่าโปง,18.14933,98.13244,3,Active, Active ,,,, Active 
MHS,MHS6725,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.50113,97.93055,3,Active, Active ,,,, Active 
MHS,MHS6726,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,จองคำ,19.30265,97.96553,6,Active, Active , Active , Active , Active , Active 
MHS,MHS6727,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาหลวง,18.47916,97.90404,3,Active, Active ,,,, Active 
MHS,MHS6728,แม่ฮ่องสอน,ปาย,ทุ่งยาว,19.32288,98.43678,6,Active, Active , Active , Active , Active ,Active
MHS,MHS6729,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,18.91065,97.94374,3,Active, Active ,,,, Active 
MHS,MHS6730,แม่ฮ่องสอน,ขุนยวม,แม่เงา,18.80218,97.8996,3,Active, Active ,,,, Active 
MHS,MHS6732,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.51111,98.00025,3,Active, Active ,,,, Active 
MHS,MHS6736,แม่ฮ่องสอน,ปาย,เวียงใต้,19.3656,98.43973,6,Active, Active , Active , Active , Active , Active 
MHS,MHS6737,แม่ฮ่องสอน,ขุนยวม,แม่อูคอ,18.84459,97.99622,3,Active, Active ,,,, Active 
MHS,MHS6738,แม่ฮ่องสอน,ขุนยวม,เมืองปอน,18.70265,97.91566,3,Active, Active ,,,, Active 
MHS,MHS6741,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.24039,97.94398,3,Active, Active ,,,, Active 
MHS,MHS6742,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.22091,97.96695,3,Active, Active ,,,, Active 
MHS,MHS6744,แม่ฮ่องสอน,แม่สะเรียง,บ้านกาศ,18.24908,97.90418,3,Active, Active ,,,, Active 
MHS,MHS6748,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.00591,97.97467,3,Active, Active ,,,, Active 
MHS,MHS6749,เชียงใหม่,ฮอด,บ่อสลี,18.15109,98.21304,3,Active, Active ,,,, Active 
MHS,MHS6750,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.28887,97.93522,3,Active, Active ,,,, Active 
MHS,MHS6751,แม่ฮ่องสอน,ปางมะผ้า,ถ้ำลอด,19.52386,98.26601,3,Active, Active ,,,, Active 
MHS,MHS6752,แม่ฮ่องสอน,ปางมะผ้า,ถ้ำลอด,19.57768,98.27987,3,Active, Active ,,,, Active 
MHS,MHS6753,แม่ฮ่องสอน,ปางมะผ้า,ถ้ำลอด,19.58366,98.3089,3,Active, Active ,,,, Active 
MHS,MHS6754,แม่ฮ่องสอน,ปางมะผ้า,นาปู่ป้อม,19.64726,98.09505,3,Active, Active ,,,, Active 
MHS,MHS6757,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.32978,97.95207,5,Active, Active , Active , Active ,, Active 
MHS,MHS6758,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.25528,97.97046,5,Active, Active , Active , Active ,, Active 
MHS,MHS6765,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.47937,97.96498,3,Active, Active ,,,, Active 
MHS,MHS6766,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.08759,97.93063,3,Active, Active ,,,, Active 
MHS,MHS6769,แม่ฮ่องสอน,ขุนยวม,แม่อูคอ,18.85434,98.07626,3,Active, Active ,,,, Active 
MHS,MHS6770,แม่ฮ่องสอน,ขุนยวม,แม่อูคอ,18.83662,98.05729,3,Active, Active ,,,, Active 
MHS,MHS6771,แม่ฮ่องสอน,ขุนยวม,แม่เงา,18.81231,97.84921,3,Active, Active ,,,, Active 
MHS,MHS6773,แม่ฮ่องสอน,แม่ลาน้อย,ห้วยห้อม,18.34367,98.08274,3,Active, Active ,,,, Active 
MHS,MHS6774,แม่ฮ่องสอน,แม่ลาน้อย,ห้วยห้อม,18.37678,98.0773,3,Active, Active ,,,, Active 
MHS,MHS6775,แม่ฮ่องสอน,แม่ลาน้อย,ท่าผาปุ้ม,18.31163,97.90993,3,Active, Active ,,,, Active 
MHS,MHS6776,แม่ฮ่องสอน,แม่สะเรียง,แม่ยวม,18.11378,97.92431,5,Active, Active , Active , Active ,, Active 
MHS,MHS6778,แม่ฮ่องสอน,แม่สะเรียง,ป่าแป๋,18.29647,98.16953,3,Active, Active ,,,, Active 
MHS,MHS6779,แม่ฮ่องสอน,แม่ลาน้อย,ขุนแม่ลาน้อย,18.62343,98.10997,3,Active, Active ,,,, Active 
MHS,MHS6780,แม่ฮ่องสอน,ขุนยวม,แม่อูคอ,18.83152,98.02385,3,Active, Active ,,,, Active 
MHS,MHS6784,แม่ฮ่องสอน,แม่สะเรียง,ป่าแป๋,18.28727,98.09886,3,Active, Active ,,,, Active 
MHS,MHS6785,แม่ฮ่องสอน,แม่ลาน้อย,ห้วยห้อม,18.34106,98.05896,3,Active, Active ,,,, Active 
MHS,MHS6787,แม่ฮ่องสอน,ปาย,แม่นาเติง,19.4283,98.39979,3,Active, Active ,,,, Active 
MHS,MHS6788,แม่ฮ่องสอน,ปาย,แม่นาเติง,19.43978,98.34961,3,Active, Active ,,,, Active 
MHS,MHS6789,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.33247,97.96572,5,Active, Active , Active , Active ,, Active 
MHS,MHS6795,แม่ฮ่องสอน,สบเมย,กองก๋อย,18.09037,98.19384,3,Active, Active ,,,, Active 
MHS,MHS6823,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ผาบ่อง,19.25586,97.98383,3,Active, Active ,,,, Active 
MHS,MHS6828,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.69713,98.23141,3,Active, Active ,,,, Active 
MHS,MHS6836,แม่ฮ่องสอน,ปาย,เวียงใต้,19.35897,98.4439,6,Active, Active , Active , Active , Active , Active 
MHS,MHS6842,แม่ฮ่องสอน,แม่ลาน้อย,แม่ลาน้อย,18.38051,97.87987,2,Active,,,,, Active 
MHS,MHS7100,แม่ฮ่องสอน,ปาย,เมืองแปง,19.2445,98.45129,3,Active, Active ,,,, Active 
MHS,MHS7101,แม่ฮ่องสอน,ปาย,เมืองแปง,19.21869,98.42021,3,Active, Active ,,,, Active 
MHS,MHS7105,แม่ฮ่องสอน,แม่สะเรียง,แม่เหาะ,18.15364,98.06939,2,Active,,,,, Active 
MHS,MHS7107,แม่ฮ่องสอน,ปางมะผ้า,สบป่อง,19.49745,98.234,3,Active, Active ,,,, Active 
MHS,MHS7108,แม่ฮ่องสอน,ปาย,ทุ่งยาว,19.32289,98.39468,3, Active , Active ,,,, Active 
MHS,MHS7110,แม่ฮ่องสอน,ปาย,เวียงเหนือ,19.513,98.5208,3,Active, Active ,,,, Active 
MHS,MHS7111,แม่ฮ่องสอน,ปาย,ทุ่งยาว,19.29432,98.44336,3,Active, Active ,,,, Active 
MHS,MHS7112,แม่ฮ่องสอน,ปาย,โป่งสา,19.17326,98.56011,2,Active,,,,, Active 
MHS,MHS7113,แม่ฮ่องสอน,ปาย,โป่งสา,19.09604,98.56881,2,Active,,,,, Active 
MHS,MHS7119,แม่ฮ่องสอน,สบเมย,แม่สามแลบ,17.97813,97.74349,2,Active,,,,, Active 
MHS,MHS7129,แม่ฮ่องสอน,ปาย,เวียงใต้,19.36018,98.44093,5,Active,, Active , Active , Active , Active 
MHS,MHS7131,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.68505,98.21036,3,Active, Active ,,,, Active 
MHS,MHS7132,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.62431,98.20999,3,Active, Active ,,,, Active 
MHS,MHS7134,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.5067,98.07609,3,Active, Active ,,,, Active 
MHS,MHS7136,แม่ฮ่องสอน,ปางมะผ้า,นาปู่ป้อม,19.68685,98.07753,3,Active, Active ,,,, Active 
MHS,MHS7137,แม่ฮ่องสอน,ปางมะผ้า,นาปู่ป้อม,19.56059,98.11641,3,Active, Active ,,,, Active 
MHS,MHS7138,แม่ฮ่องสอน,ปางมะผ้า,ปางมะผ้า,19.55966,98.1546,3,Active, Active ,,,, Active 
MHS,MHS7139,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.56402,98.00549,3,Active, Active ,,,, Active 
MHS,MHS7140,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,หมอกจำแป่,19.42459,97.911,2,, Active ,,,, Active 
MHS,MHS7141,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.43107,97.85667,3,Active, Active ,,,, Active 
MHS,MHS7142,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.40861,97.83769,3,Active, Active ,,,, Active 
MHS,MHS7147,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.1149,97.88856,3,Active, Active ,,,, Active 
MHS,MHS7148,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.06607,97.96996,3,Active, Active ,,,, Active 
MHS,MHS7150,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,19.05855,97.91531,3,Active, Active ,,,, Active 
MHS,MHS7159,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.35922,97.97481,3,Active, Active ,,,, Active 
MHS,MHS7161,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,19.45927,98.00182,3,Active, Active ,,,, Active 
MHS,MHS7164,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,19.30274,97.98529,3,Active, Active ,,,, Active 
MHS,MHS7172,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยโป่ง,18.9869,98.13771,3,Active, Active ,,,, Active 
MHS,MHS7173,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,18.93097,97.86941,3,Active, Active ,,,, Active 
MHS,MHS7174,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,18.84327,97.95715,3,Active, Active ,,,, Active 
MHS,MHS7175,แม่ฮ่องสอน,ขุนยวม,แม่เงา,18.87168,97.81445,3,Active, Active ,,,, Active 
